Time, EnergyGeneration, StorageCapacity
2022/4/29/22/17, 3953.273, 15000.0
2022/4/29/23/17, 4072.624, 15000.0
2022/4/29/24/17, 4089.948, 15000.0
2022/4/30/1/17, 4245.56, 15000.0
2022/4/30/2/17, 4188.468, 15000.0
2022/4/30/3/17, 4057.853, 15000.0
2022/4/30/4/17, 3912.904, 15000.0
2022/4/30/5/17, 3947.743, 15000.0
2022/4/30/6/17, 3973.361, 15000.0
2022/4/30/7/17, 3784.946, 15000.0
2022/4/30/8/17, 3481.136, 15000.0
2022/4/30/9/17, 3423.83, 15000.0
2022/4/30/10/17, 3393.139, 15000.0
2022/4/30/11/17, 3367.599, 15000.0
2022/4/30/12/17, 3309.603, 15000.0
2022/4/30/13/17, 3284.414, 15000.0
2022/4/30/14/17, 3275.278, 15000.0
2022/4/30/15/17, 3170.539, 15000.0
2022/4/30/16/17, 3061.275, 15000.0
2022/4/30/17/17, 2982.322, 15000.0
2022/4/30/18/17, 3050.982, 15000.0
2022/4/30/19/17, 2867.244, 15000.0
2022/4/30/20/17, 2897.537, 15000.0
2022/4/30/21/17, 2842.361, 15000.0
2022/4/30/22/17, 2948.59, 15000.0
2022/4/30/23/17, 2898.236, 15000.0
2022/4/30/24/17, 2734.19, 15000.0
2022/5/1/1/17, 2647.662, 15000.0
2022/5/1/2/17, 2594.418, 15000.0
2022/5/1/3/17, 2526.207, 15000.0
2022/5/1/4/17, 2590.741, 15000.0
2022/5/1/5/17, 2745.63, 15000.0
2022/5/1/6/17, 2756.088, 15000.0
2022/5/1/7/17, 2732.944, 15000.0
2022/5/1/8/17, 2732.019, 15000.0
2022/5/1/9/17, 2830.74, 15000.0
2022/5/1/10/17, 2887.852, 15000.0
2022/5/1/11/17, 2944.564, 15000.0
2022/5/1/12/17, 3032.487, 15000.0
2022/5/1/13/17, 3169.783, 15000.0
2022/5/1/14/17, 3190.948, 15000.0
2022/5/1/15/17, 3038.234, 15000.0
2022/5/1/16/17, 3037.937, 15000.0
2022/5/1/17/17, 3142.855, 15000.0
2022/5/1/18/17, 3248.914, 15000.0
2022/5/1/19/17, 3389.557, 15000.0
2022/5/1/20/17, 3443.783, 15000.0
2022/5/1/21/17, 3682.833, 15000.0
2022/5/1/22/17, 4150.022, 15000.0
2022/5/1/23/17, 4309.129, 15000.0
2022/5/1/24/17, 4417.481, 15000.0
2022/5/2/1/18, 4136.303, 15000.0
2022/5/2/2/18, 3789.536, 15000.0
2022/5/2/3/18, 3885.907, 15000.0
2022/5/2/4/18, 4007.673, 15000.0
2022/5/2/5/18, 4149.47, 15000.0
2022/5/2/6/18, 4580.253, 15000.0
2022/5/2/7/18, 5245.009, 15000.0
2022/5/2/8/18, 5259.875, 15000.0
2022/5/2/9/18, 5075.561, 15000.0
2022/5/2/10/18, 5131.557, 15000.0
2022/5/2/11/18, 5045.135, 15000.0
2022/5/2/12/18, 5061.993, 15000.0
2022/5/2/13/18, 4969.571, 15000.0
2022/5/2/14/18, 4982.668, 15000.0
2022/5/2/15/18, 4904.305, 15000.0
2022/5/2/16/18, 4883.82, 15000.0
2022/5/2/17/18, 4719.37, 15000.0
2022/5/2/18/18, 4733.534, 15000.0
2022/5/2/19/18, 4708.775, 15000.0
2022/5/2/20/18, 4803.514, 15000.0
2022/5/2/21/18, 4766.823, 15000.0
2022/5/2/22/18, 4820.866, 15000.0
2022/5/2/23/18, 4892.399, 15000.0
2022/5/2/24/18, 4802.553, 15000.0
2022/5/3/1/18, 4896.66, 15000.0
2022/5/3/2/18, 4807.869, 15000.0
2022/5/3/3/18, 4909.678, 15000.0
2022/5/3/4/18, 4975.851, 15000.0
2022/5/3/5/18, 4889.6, 15000.0
2022/5/3/6/18, 4966.406, 15000.0
2022/5/3/7/18, 5235.092, 15000.0
2022/5/3/8/18, 5488.085, 15000.0
2022/5/3/9/18, 5326.231, 15000.0
2022/5/3/10/18, 5226.196, 15000.0
2022/5/3/11/18, 5186.496, 15000.0
2022/5/3/12/18, 5082.604, 15000.0
2022/5/3/13/18, 5012.506, 15000.0
2022/5/3/14/18, 4912.893, 15000.0
2022/5/3/15/18, 4725.345, 15000.0
2022/5/3/16/18, 4493.244, 15000.0
2022/5/3/17/18, 4444.264, 15000.0
2022/5/3/18/18, 4341.926, 15000.0
2022/5/3/19/18, 4042.26, 15000.0
2022/5/3/20/18, 3752.04, 15000.0
2022/5/3/21/18, 3603.097, 15000.0
2022/5/3/22/18, 3780.487, 15000.0
2022/5/3/23/18, 3953.612, 15000.0
2022/5/3/24/18, 3907.671, 15000.0
2022/5/4/1/18, 3678.795, 15000.0
2022/5/4/2/18, 3353.948, 15000.0
2022/5/4/3/18, 3102.811, 15000.0
2022/5/4/4/18, 3057.746, 15000.0
2022/5/4/5/18, 3062.275, 15000.0
2022/5/4/6/18, 3019.935, 15000.0
2022/5/4/7/18, 2877.971, 15000.0
2022/5/4/8/18, 2720.307, 15000.0
2022/5/4/9/18, 2809.33, 15000.0
2022/5/4/10/18, 3128.873, 15000.0
2022/5/4/11/18, 3203.821, 15000.0
2022/5/4/12/18, 3303.997, 15000.0
2022/5/4/13/18, 3442.54, 15000.0
2022/5/4/14/18, 3450.184, 15000.0
2022/5/4/15/18, 3447.455, 15000.0
2022/5/4/16/18, 3432.343, 15000.0
2022/5/4/17/18, 3401.732, 15000.0
2022/5/4/18/18, 3410.218, 15000.0
2022/5/4/19/18, 3206.727, 15000.0
2022/5/4/20/18, 3147.967, 15000.0
2022/5/4/21/18, 3156.371, 15000.0
2022/5/4/22/18, 3292.115, 15000.0
2022/5/4/23/18, 3234.641, 15000.0
2022/5/4/24/18, 3004.962, 15000.0
2022/5/5/1/18, 2942.642, 15000.0
2022/5/5/2/18, 3016.565, 15000.0
2022/5/5/3/18, 3214.792, 15000.0
2022/5/5/4/18, 3301.766, 15000.0
2022/5/5/5/18, 3358.548, 15000.0
2022/5/5/6/18, 3478.398, 15000.0
2022/5/5/7/18, 3658.098, 15000.0
2022/5/5/8/18, 3362.66, 15000.0
2022/5/5/9/18, 3518.103, 15000.0
2022/5/5/10/18, 3798.79, 15000.0
2022/5/5/11/18, 3947.859, 15000.0
2022/5/5/12/18, 4159.335, 15000.0
2022/5/5/13/18, 4337.696, 15000.0
2022/5/5/14/18, 4300.569, 15000.0
2022/5/5/15/18, 4072.813, 15000.0
2022/5/5/16/18, 3971.522, 15000.0
2022/5/5/17/18, 3986.012, 15000.0
2022/5/5/18/18, 4070.808, 15000.0
2022/5/5/19/18, 4164.678, 15000.0
2022/5/5/20/18, 4200.123, 15000.0
2022/5/5/21/18, 4106.144, 15000.0
2022/5/5/22/18, 4085.211, 15000.0
2022/5/5/23/18, 3823.308, 15000.0
2022/5/5/24/18, 3671.141, 15000.0
2022/5/6/1/18, 3636.994, 15000.0
2022/5/6/2/18, 3493.684, 15000.0
2022/5/6/3/18, 3362.863, 15000.0
2022/5/6/4/18, 3402.925, 15000.0
2022/5/6/5/18, 3428.823, 15000.0
2022/5/6/6/18, 3499.484, 15000.0
2022/5/6/7/18, 3382.437, 15000.0
2022/5/6/8/18, 3021.493, 15000.0
2022/5/6/9/18, 3052.888, 15000.0
2022/5/6/10/18, 3413.131, 15000.0
2022/5/6/11/18, 3760.031, 15000.0
2022/5/6/12/18, 3923.914, 15000.0
2022/5/6/13/18, 3950.063, 15000.0
2022/5/6/14/18, 3848.31, 15000.0
2022/5/6/15/18, 3771.164, 15000.0
2022/5/6/16/18, 3811.866, 15000.0
2022/5/6/17/18, 3806.34, 15000.0
2022/5/6/18/18, 3977.561, 15000.0
2022/5/6/19/18, 3967.972, 15000.0
2022/5/6/20/18, 3939.877, 15000.0
2022/5/6/21/18, 4252.72, 15000.0
2022/5/6/22/18, 4651.711, 15000.0
2022/5/6/23/18, 4985.668, 15000.0
2022/5/6/24/18, 5086.765, 15000.0
2022/5/7/1/18, 5123.159, 15000.0
2022/5/7/2/18, 5032.197, 15000.0
2022/5/7/3/18, 4926.366, 15000.0
2022/5/7/4/18, 4860.981, 15000.0
2022/5/7/5/18, 4716.584, 15000.0
2022/5/7/6/18, 4393.27, 15000.0
2022/5/7/7/18, 3965.723, 15000.0
2022/5/7/8/18, 3566.609, 15000.0
2022/5/7/9/18, 3553.111, 15000.0
2022/5/7/10/18, 3678.215, 15000.0
2022/5/7/11/18, 3426.923, 15000.0
2022/5/7/12/18, 3444.657, 15000.0
2022/5/7/13/18, 3529.908, 15000.0
2022/5/7/14/18, 3624.588, 15000.0
2022/5/7/15/18, 3807.882, 15000.0
2022/5/7/16/18, 3812.34, 15000.0
2022/5/7/17/18, 3927.337, 15000.0
2022/5/7/18/18, 4061.586, 15000.0
2022/5/7/19/18, 4300.665, 15000.0
2022/5/7/20/18, 4368.389, 15000.0
2022/5/7/21/18, 4593.342, 15000.0
2022/5/7/22/18, 4867.714, 15000.0
2022/5/7/23/18, 4877.462, 15000.0
2022/5/7/24/18, 4782.447, 15000.0
2022/5/8/1/18, 4715.851, 15000.0
2022/5/8/2/18, 4446.793, 15000.0
2022/5/8/3/18, 4290.032, 15000.0
2022/5/8/4/18, 4083.049, 15000.0
2022/5/8/5/18, 4031.512, 15000.0
2022/5/8/6/18, 3574.284, 15000.0
2022/5/8/7/18, 3352.049, 15000.0
2022/5/8/8/18, 3519.305, 15000.0
2022/5/8/9/18, 3352.33, 15000.0
2022/5/8/10/18, 3264.288, 15000.0
2022/5/8/11/18, 3491.941, 15000.0
2022/5/8/12/18, 3616.31, 15000.0
2022/5/8/13/18, 3854.459, 15000.0
2022/5/8/14/18, 4015.587, 15000.0
2022/5/8/15/18, 3940.79, 15000.0
2022/5/8/16/18, 3939.115, 15000.0
2022/5/8/17/18, 4087.841, 15000.0
2022/5/8/18/18, 4153.57, 15000.0
2022/5/8/19/18, 4089.253, 15000.0
2022/5/8/20/18, 3821.812, 15000.0
2022/5/8/21/18, 3898.145, 15000.0
2022/5/8/22/18, 4140.09, 15000.0
2022/5/8/23/18, 4168.169, 15000.0
2022/5/8/24/18, 4122.228, 15000.0
2022/5/9/1/19, 4012.087, 15000.0
2022/5/9/2/19, 3993.26, 15000.0
2022/5/9/3/19, 3784.24, 15000.0
2022/5/9/4/19, 3458.533, 15000.0
2022/5/9/5/19, 3342.765, 15000.0
2022/5/9/6/19, 3332.394, 15000.0
2022/5/9/7/19, 3123.642, 15000.0
2022/5/9/8/19, 3014.165, 15000.0
2022/5/9/9/19, 3237.897, 15000.0
2022/5/9/10/19, 3451.915, 15000.0
2022/5/9/11/19, 3675.717, 15000.0
2022/5/9/12/19, 3774.945, 15000.0
2022/5/9/13/19, 3773.18, 15000.0
2022/5/9/14/19, 3913.927, 15000.0
2022/5/9/15/19, 4093.743, 15000.0
2022/5/9/16/19, 4170.025, 15000.0
2022/5/9/17/19, 4268.468, 15000.0
2022/5/9/18/19, 4325.657, 15000.0
2022/5/9/19/19, 4360.577, 15000.0
2022/5/9/20/19, 4368.763, 15000.0
2022/5/9/21/19, 4589.796, 15000.0
2022/5/9/22/19, 4990.221, 15000.0
2022/5/9/23/19, 5205.386, 15000.0
2022/5/9/24/19, 5063.763, 15000.0
2022/5/10/1/19, 4978.801, 15000.0
2022/5/10/2/19, 4803.097, 15000.0
2022/5/10/3/19, 4735.003, 15000.0
2022/5/10/4/19, 4687.58, 15000.0
2022/5/10/5/19, 4708.77, 15000.0
2022/5/10/6/19, 4655.644, 15000.0
2022/5/10/7/19, 4674.004, 15000.0
2022/5/10/8/19, 4554.192, 15000.0
2022/5/10/9/19, 4832.186, 15000.0
2022/5/10/10/19, 5110.513, 15000.0
2022/5/10/11/19, 5323.303, 15000.0
2022/5/10/12/19, 5404.83, 15000.0
2022/5/10/13/19, 5492.425, 15000.0
2022/5/10/14/19, 5538.856, 15000.0
2022/5/10/15/19, 5439.45, 15000.0
2022/5/10/16/19, 5281.035, 15000.0
2022/5/10/17/19, 5199.245, 15000.0
2022/5/10/18/19, 5253.306, 15000.0
2022/5/10/19/19, 5233.237, 15000.0
2022/5/10/20/19, 5051.304, 15000.0
2022/5/10/21/19, 4997.736, 15000.0
2022/5/10/22/19, 4897.622, 15000.0
2022/5/10/23/19, 4731.125, 15000.0
2022/5/10/24/19, 4707.421, 15000.0
2022/5/11/1/19, 4629.24, 15000.0
2022/5/11/2/19, 4665.057, 15000.0
2022/5/11/3/19, 4587.606, 15000.0
2022/5/11/4/19, 4753.521, 15000.0
2022/5/11/5/19, 4675.345, 15000.0
2022/5/11/6/19, 4827.168, 15000.0
2022/5/11/7/19, 5075.242, 15000.0
2022/5/11/8/19, 4832.378, 15000.0
2022/5/11/9/19, 4685.875, 15000.0
2022/5/11/10/19, 4654.929, 15000.0
2022/5/11/11/19, 4428.576, 15000.0
2022/5/11/12/19, 4226.197, 15000.0
2022/5/11/13/19, 3955.272, 15000.0
2022/5/11/14/19, 3965.419, 15000.0
2022/5/11/15/19, 3965.598, 15000.0
2022/5/11/16/19, 3922.144, 15000.0
2022/5/11/17/19, 3866.75, 15000.0
2022/5/11/18/19, 4128.572, 15000.0
2022/5/11/19/19, 4296.284, 15000.0
2022/5/11/20/19, 4342.029, 15000.0
2022/5/11/21/19, 4434.958, 15000.0
2022/5/11/22/19, 4587.167, 15000.0
2022/5/11/23/19, 4393.972, 15000.0
2022/5/11/24/19, 4114.152, 15000.0
2022/5/12/1/19, 3884.698, 15000.0
2022/5/12/2/19, 3512.796, 15000.0
2022/5/12/3/19, 3388.656, 15000.0
2022/5/12/4/19, 3346.032, 15000.0
2022/5/12/5/19, 3176.158, 15000.0
2022/5/12/6/19, 3294.372, 15000.0
2022/5/12/7/19, 3271.139, 15000.0
2022/5/12/8/19, 3164.993, 15000.0
2022/5/12/9/19, 3068.388, 15000.0
2022/5/12/10/19, 3004.611, 15000.0
2022/5/12/11/19, 2875.596, 15000.0
2022/5/12/12/19, 2853.39, 15000.0
2022/5/12/13/19, 2827.746, 15000.0
2022/5/12/14/19, 2776.604, 15000.0
2022/5/12/15/19, 2856.197, 15000.0
2022/5/12/16/19, 2850.948, 15000.0
2022/5/12/17/19, 2771.227, 15000.0
2022/5/12/18/19, 2880.255, 15000.0
2022/5/12/19/19, 2748.066, 15000.0
2022/5/12/20/19, 2689.476, 15000.0
2022/5/12/21/19, 2746.713, 15000.0
2022/5/12/22/19, 3111.779, 15000.0
2022/5/12/23/19, 3175.668, 15000.0
2022/5/12/24/19, 3001.73, 15000.0
2022/5/13/1/19, 2996.531, 15000.0
2022/5/13/2/19, 2951.777, 15000.0
2022/5/13/3/19, 3040.208, 15000.0
2022/5/13/4/19, 3045.359, 15000.0
2022/5/13/5/19, 3130.021, 15000.0
2022/5/13/6/19, 3013.029, 15000.0
2022/5/13/7/19, 2987.094, 15000.0
2022/5/13/8/19, 2973.535, 15000.0
2022/5/13/9/19, 2942.422, 15000.0
2022/5/13/10/19, 3066.183, 15000.0
2022/5/13/11/19, 3179.654, 15000.0
2022/5/13/12/19, 3355.013, 15000.0
2022/5/13/13/19, 3378.605, 15000.0
2022/5/13/14/19, 3445.518, 15000.0
2022/5/13/15/19, 3358.542, 15000.0
2022/5/13/16/19, 3184.737, 15000.0
2022/5/13/17/19, 3176.728, 15000.0
2022/5/13/18/19, 3219.082, 15000.0
2022/5/13/19/19, 3355.048, 15000.0
2022/5/13/20/19, 3263.458, 15000.0
2022/5/13/21/19, 3146.323, 15000.0
2022/5/13/22/19, 3311.699, 15000.0
2022/5/13/23/19, 3431.356, 15000.0
2022/5/13/24/19, 3492.358, 15000.0
2022/5/14/1/19, 3487.561, 15000.0
2022/5/14/2/19, 3367.952, 15000.0
2022/5/14/3/19, 3265.344, 15000.0
2022/5/14/4/19, 3174.875, 15000.0
2022/5/14/5/19, 3003.486, 15000.0
2022/5/14/6/19, 2909.792, 15000.0
2022/5/14/7/19, 2796.385, 15000.0
2022/5/14/8/19, 2700.505, 15000.0
2022/5/14/9/19, 2753.419, 15000.0
2022/5/14/10/19, 2807.861, 15000.0
2022/5/14/11/19, 2904.313, 15000.0
2022/5/14/12/19, 2877.236, 15000.0
2022/5/14/13/19, 2877.884, 15000.0
2022/5/14/14/19, 2726.568, 15000.0
2022/5/14/15/19, 2837.811, 15000.0
2022/5/14/16/19, 3086.168, 15000.0
2022/5/14/17/19, 3079.678, 15000.0
2022/5/14/18/19, 3055.707, 15000.0
2022/5/14/19/19, 2961.602, 15000.0
2022/5/14/20/19, 2899.9, 15000.0
2022/5/14/21/19, 3097.573, 15000.0
2022/5/14/22/19, 3552.968, 15000.0
2022/5/14/23/19, 3560.906, 15000.0
2022/5/14/24/19, 3659.363, 15000.0
2022/5/15/1/19, 3616.193, 15000.0
2022/5/15/2/19, 3603.558, 15000.0
2022/5/15/3/19, 3582.616, 15000.0
2022/5/15/4/19, 3460.795, 15000.0
2022/5/15/5/19, 3426.534, 15000.0
2022/5/15/6/19, 3357.277, 15000.0
2022/5/15/7/19, 3325.952, 15000.0
2022/5/15/8/19, 3354.934, 15000.0
2022/5/15/9/19, 3449.25, 15000.0
2022/5/15/10/19, 3434.046, 15000.0
2022/5/15/11/19, 3469.51, 15000.0
2022/5/15/12/19, 3573.082, 15000.0
2022/5/15/13/19, 3686.991, 15000.0
2022/5/15/14/19, 3753.853, 15000.0
2022/5/15/15/19, 3839.806, 15000.0
2022/5/15/16/19, 3908.482, 15000.0
2022/5/15/17/19, 4001.205, 15000.0
2022/5/15/18/19, 4010.738, 15000.0
2022/5/15/19/19, 3909.836, 15000.0
2022/5/15/20/19, 3776.335, 15000.0
2022/5/15/21/19, 3783.82, 15000.0
2022/5/15/22/19, 4058.506, 15000.0
2022/5/15/23/19, 4365.944, 15000.0
2022/5/15/24/19, 4321.058, 15000.0
2022/5/16/1/20, 4311.53, 15000.0
2022/5/16/2/20, 4250.187, 15000.0
2022/5/16/3/20, 4260.411, 15000.0
2022/5/16/4/20, 4161.959, 15000.0
2022/5/16/5/20, 4033.96, 15000.0
2022/5/16/6/20, 3968.746, 15000.0
2022/5/16/7/20, 3970.548, 15000.0
2022/5/16/8/20, 4078.977, 15000.0
2022/5/16/9/20, 4222.199, 15000.0
2022/5/16/10/20, 4411.34, 15000.0
2022/5/16/11/20, 4673.799, 15000.0
2022/5/16/12/20, 4711.101, 15000.0
2022/5/16/13/20, 4939.984, 15000.0
2022/5/16/14/20, 5023.044, 15000.0
2022/5/16/15/20, 4993.112, 15000.0
2022/5/16/16/20, 4882.248, 15000.0
2022/5/16/17/20, 4850.234, 15000.0
2022/5/16/18/20, 4953.936, 15000.0
2022/5/16/19/20, 4954.479, 15000.0
2022/5/16/20/20, 4844.626, 15000.0
2022/5/16/21/20, 4719.662, 15000.0
2022/5/16/22/20, 4703.578, 15000.0
2022/5/16/23/20, 4354.784, 15000.0
2022/5/16/24/20, 4173.431, 15000.0
2022/5/17/1/20, 4025.332, 15000.0
2022/5/17/2/20, 4144.539, 15000.0
2022/5/17/3/20, 4159.275, 15000.0
2022/5/17/4/20, 4105.372, 15000.0
2022/5/17/5/20, 4095.807, 15000.0
2022/5/17/6/20, 4270.869, 15000.0
2022/5/17/7/20, 4473.063, 15000.0
2022/5/17/8/20, 4553.469, 15000.0
2022/5/17/9/20, 4403.778, 15000.0
2022/5/17/10/20, 4200.962, 15000.0
2022/5/17/11/20, 4079.379, 15000.0
2022/5/17/12/20, 3853.961, 15000.0
2022/5/17/13/20, 3749.691, 15000.0
2022/5/17/14/20, 3629.015, 15000.0
2022/5/17/15/20, 3420.023, 15000.0
2022/5/17/16/20, 3388.98, 15000.0
2022/5/17/17/20, 3210.257, 15000.0
2022/5/17/18/20, 3089.945, 15000.0
2022/5/17/19/20, 3153.793, 15000.0
2022/5/17/20/20, 3105.528, 15000.0
2022/5/17/21/20, 3148.036, 15000.0
2022/5/17/22/20, 3445.584, 15000.0
2022/5/17/23/20, 3752.32, 15000.0
2022/5/17/24/20, 4090.694, 15000.0
2022/5/18/1/20, 4079.915, 15000.0
2022/5/18/2/20, 3963.139, 15000.0
2022/5/18/3/20, 3895.522, 15000.0
2022/5/18/4/20, 3939.422, 15000.0
2022/5/18/5/20, 3913.534, 15000.0
2022/5/18/6/20, 3719.054, 15000.0
2022/5/18/7/20, 3579.91, 15000.0
2022/5/18/8/20, 3335.363, 15000.0
2022/5/18/9/20, 3253.449, 15000.0
2022/5/18/10/20, 3278.361, 15000.0
2022/5/18/11/20, 3488.854, 15000.0
2022/5/18/12/20, 3596.502, 15000.0
2022/5/18/13/20, 3628.881, 15000.0
2022/5/18/14/20, 3725.813, 15000.0
2022/5/18/15/20, 3608.145, 15000.0
2022/5/18/16/20, 3580.87, 15000.0
2022/5/18/17/20, 3384.423, 15000.0
2022/5/18/18/20, 3266.564, 15000.0
2022/5/18/19/20, 3241.633, 15000.0
2022/5/18/20/20, 3157.542, 15000.0
2022/5/18/21/20, 3121.137, 15000.0
2022/5/18/22/20, 2978.622, 15000.0
2022/5/18/23/20, 2950.431, 15000.0
2022/5/18/24/20, 2862.746, 15000.0
2022/5/19/1/20, 2978.089, 15000.0
2022/5/19/2/20, 3058.649, 15000.0
2022/5/19/3/20, 3059.045, 15000.0
2022/5/19/4/20, 3197.793, 15000.0
2022/5/19/5/20, 3122.592, 15000.0
2022/5/19/6/20, 3080.179, 15000.0
2022/5/19/7/20, 3085.912, 15000.0
2022/5/19/8/20, 3150.313, 15000.0
2022/5/19/9/20, 3234.904, 15000.0
2022/5/19/10/20, 3313.926, 15000.0
2022/5/19/11/20, 3376.891, 15000.0
2022/5/19/12/20, 3366.92, 15000.0
2022/5/19/13/20, 3223.917, 15000.0
2022/5/19/14/20, 3236.685, 15000.0
2022/5/19/15/20, 3323.971, 15000.0
2022/5/19/16/20, 3097.169, 15000.0
2022/5/19/17/20, 3070.414, 15000.0
2022/5/19/18/20, 3059.095, 15000.0
2022/5/19/19/20, 2961.325, 15000.0
2022/5/19/20/20, 2844.812, 15000.0
2022/5/19/21/20, 2812.327, 15000.0
2022/5/19/22/20, 2871.325, 15000.0
2022/5/19/23/20, 2998.835, 15000.0
2022/5/19/24/20, 3005.432, 15000.0
2022/5/20/1/20, 3113.503, 15000.0
2022/5/20/2/20, 3209.672, 15000.0
2022/5/20/3/20, 3395.289, 15000.0
2022/5/20/4/20, 3489.091, 15000.0
2022/5/20/5/20, 3459.896, 15000.0
2022/5/20/6/20, 3454.057, 15000.0
2022/5/20/7/20, 3086.504, 15000.0
2022/5/20/8/20, 2984.793, 15000.0
2022/5/20/9/20, 2971.04, 15000.0
2022/5/20/10/20, 2952.712, 15000.0
2022/5/20/11/20, 2930.887, 15000.0
2022/5/20/12/20, 2933.88, 15000.0
2022/5/20/13/20, 2989.495, 15000.0
2022/5/20/14/20, 3019.898, 15000.0
2022/5/20/15/20, 3027.931, 15000.0
2022/5/20/16/20, 2993.563, 15000.0
2022/5/20/17/20, 2915.214, 15000.0
2022/5/20/18/20, 2901.531, 15000.0
2022/5/20/19/20, 2850.853, 15000.0
2022/5/20/20/20, 2803.871, 15000.0
2022/5/20/21/20, 2689.313, 15000.0
2022/5/20/22/20, 2736.497, 15000.0
2022/5/20/23/20, 2789.483, 15000.0
2022/5/20/24/20, 2864.118, 15000.0
2022/5/21/1/20, 3083.767, 15000.0
2022/5/21/2/20, 3329.381, 15000.0
2022/5/21/3/20, 3523.777, 15000.0
2022/5/21/4/20, 3457.233, 15000.0
2022/5/21/5/20, 3284.93, 15000.0
2022/5/21/6/20, 3104.157, 15000.0
2022/5/21/7/20, 2789.472, 15000.0
2022/5/21/8/20, 2621.184, 15000.0
2022/5/21/9/20, 2778.902, 15000.0
2022/5/21/10/20, 2960.161, 15000.0
2022/5/21/11/20, 2941.895, 15000.0
2022/5/21/12/20, 2995.204, 15000.0
2022/5/21/13/20, 2943.764, 15000.0
2022/5/21/14/20, 2854.707, 15000.0
2022/5/21/15/20, 2879.023, 15000.0
2022/5/21/16/20, 2784.734, 15000.0
2022/5/21/17/20, 2752.79, 15000.0
2022/5/21/18/20, 2696.921, 15000.0
2022/5/21/19/20, 2677.809, 15000.0
2022/5/21/20/20, 2718.548, 15000.0
2022/5/21/21/20, 2723.331, 15000.0
2022/5/21/22/20, 2938.968, 15000.0
2022/5/21/23/20, 3201.766, 15000.0
2022/5/21/24/20, 3215.467, 15000.0
2022/5/22/1/20, 3448.376, 15000.0
2022/5/22/2/20, 3421.746, 15000.0
2022/5/22/3/20, 3278.142, 15000.0
2022/5/22/4/20, 3210.033, 15000.0
2022/5/22/5/20, 3241.281, 15000.0
2022/5/22/6/20, 3309.331, 15000.0
2022/5/22/7/20, 3119.538, 15000.0
2022/5/22/8/20, 2939.58, 15000.0
2022/5/22/9/20, 3024.321, 15000.0
2022/5/22/10/20, 3101.334, 15000.0
2022/5/22/11/20, 3040.826, 15000.0
2022/5/22/12/20, 3082.351, 15000.0
2022/5/22/13/20, 3115.356, 15000.0
2022/5/22/14/20, 3142.596, 15000.0
2022/5/22/15/20, 3124.587, 15000.0
2022/5/22/16/20, 2975.066, 15000.0
2022/5/22/17/20, 2987.14, 15000.0
2022/5/22/18/20, 2982.944, 15000.0
2022/5/22/19/20, 2943.267, 15000.0
2022/5/22/20/20, 2884.835, 15000.0
2022/5/22/21/20, 2817.412, 15000.0
2022/5/22/22/20, 2921.343, 15000.0
2022/5/22/23/20, 2833.822, 15000.0
2022/5/22/24/20, 2814.025, 15000.0
2022/5/23/1/21, 2694.72, 15000.0
2022/5/23/2/21, 2722.11, 15000.0
2022/5/23/3/21, 2806.485, 15000.0
2022/5/23/4/21, 2848.736, 15000.0
2022/5/23/5/21, 2907.18, 15000.0
2022/5/23/6/21, 2875.549, 15000.0
2022/5/23/7/21, 2796.119, 15000.0
2022/5/23/8/21, 2699.836, 15000.0
2022/5/23/9/21, 2689.74, 15000.0
2022/5/23/10/21, 2768.843, 15000.0
2022/5/23/11/21, 2856.244, 15000.0
2022/5/23/12/21, 2864.873, 15000.0
2022/5/23/13/21, 2886.526, 15000.0
2022/5/23/14/21, 2847.107, 15000.0
2022/5/23/15/21, 2773.528, 15000.0
2022/5/23/16/21, 2726.987, 15000.0
2022/5/23/17/21, 2650.604, 15000.0
2022/5/23/18/21, 2718.401, 15000.0
2022/5/23/19/21, 2632.875, 15000.0
2022/5/23/20/21, 2541.755, 15000.0
2022/5/23/21/21, 2438.685, 15000.0
2022/5/23/22/21, 2324.583, 15000.0
2022/5/23/23/21, 2310.518, 15000.0
2022/5/23/24/21, 2168.326, 15000.0
2022/5/24/1/21, 2340.619, 15000.0
2022/5/24/2/21, 2428.703, 15000.0
2022/5/24/3/21, 2449.854, 15000.0
2022/5/24/4/21, 2492.03, 15000.0
2022/5/24/5/21, 2627.555, 15000.0
2022/5/24/6/21, 2645.68, 15000.0
2022/5/24/7/21, 2772.298, 15000.0
2022/5/24/8/21, 2736.026, 15000.0
2022/5/24/9/21, 2867.313, 15000.0
2022/5/24/10/21, 2899.923, 15000.0
2022/5/24/11/21, 2934.513, 15000.0
2022/5/24/12/21, 2933.58, 15000.0
2022/5/24/13/21, 2746.208, 15000.0
2022/5/24/14/21, 2778.851, 15000.0
2022/5/24/15/21, 2860.251, 15000.0
2022/5/24/16/21, 2913.658, 15000.0
2022/5/24/17/21, 2859.446, 15000.0
2022/5/24/18/21, 2908.504, 15000.0
2022/5/24/19/21, 2847.63, 15000.0
2022/5/24/20/21, 2869.665, 15000.0
2022/5/24/21/21, 2845.298, 15000.0
2022/5/24/22/21, 2970.597, 15000.0
2022/5/24/23/21, 3104.609, 15000.0
2022/5/24/24/21, 3091.888, 15000.0
2022/5/25/1/21, 3269.805, 15000.0
2022/5/25/2/21, 3505.467, 15000.0
2022/5/25/3/21, 3788.049, 15000.0
2022/5/25/4/21, 4012.964, 15000.0
